id,isi,link,judul,images,tanggal
62,"SMA Negeri 1 Seririt dipilih sebagai tempat pelaksanaan kegiatan Penguatan Kapasitas Kawasan untuk Pencegahan dan Kesiapsiagaan Bencana melalui pembentukan Satuan Pendidikan Aman Bencana (SPAB). Kegiatan berlangsung selama lima hari yaitu tanggal 22 s.d 26 Juli 2024. \r\n\r\nAcara dibuka oleh Kepala Pelaksana BPBD Provinsi Bali secara virtual  pada Senin (22/7) kemarin dan dihadiri oleh Camat Seririt, Lurah Seririt, kepala sekolah beserta staf pimpinan. Adapun peserta dari kegiatan ini  yaitu sebanyak 40 orang terdiri dari unsur komite, guru, pegawai, PMR, dan OSIS. \r\n\r\nKepala SMA Negeri 1 Seririt Ngurah Putu Wiswayana, S.Pd.,M.Pd dalam sambutannya mengatakan pihaknya menyambut baik pembentukan SPAB ini mengingat SMA Negeri 1 Seririt  termasuk daerah rawan bencana utamanya gempa bumi. Tercatat pada tahun 1976 Seririt pernah mengalami gempa bumi yang yang berdampak besar. Dengan adanya program ini diharapkan langkah mitigasi bencana semakin baik sehingga dapat mengurasi risiko ketika terjadi bencana. \r\n\r\nSementara itu, Kepala Pelaksana BPBD Provinsi Bali Dr. Drs. I Made Rentin, AP.,M.Si dalam sambutannya ketika membuka acara mengatakan pihaknya menyampaikan terima kasih kepada sekolah dan seluruh peserta karena sudah semangat menyambut kegiatan ini. Dikatakannya Bali berada dalam ring of fire atau cincin api of fire sehingga memiliki memiliki potensi bencana yang besar. Oleh krena itu upaya mitigasi harus dikuatkan melalui SPAB. Ke depan diharapkan bisa secara mandiri melakukan langkah-langkah penanggunalan bencana melalui tim siaga bencana yang telah dibentuk. \r\n\r\nPada hari pertama, kegiatan disi dengan materi yang disampaikan oleh beberapa pihak seperti kebijakan satuan pendidikan aman bencana dari kepala kepala Disdikpora Prov Bali yang diwakili oleh Kabid Pembinaan PK dan PLK Anak Agung Bagus Suryawan, AP., MAP, manajemen penanggulangan bencana oleh Kepala Pelaksana BPBD Kabupaten Buleleng  yang diwakili oleh Kabid Pencegahan I Gusti Bagus Rony Ariyana, SH., serta potensi ancaman gempa bumi dan tsunami di Kecamatan Seririt  oleh tim BBMKG Wilayah III Badung. (hms/mus)",https://www.instagram.com/p/C90zdv6z0D2/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,??? ?????? ? ??????? ??????? ??????? ????????? ??????? ?????? ?????????? ???? ???????,3178f8cafacb5d73ef0efd4b5863c0bb.jpg,2024-07-25
63,"Siswa  SMA Negeri 1 Seririt diharapkan memiiliki kesadaran untuk mewujudkan pendidikan yang berkualitas. Warga sekolah juga diajak untuk berpikir berdasarkan aset bukan fokus pada masalah.  Demikian terungkap dalam kegiatan upacara bendera yang dilaksanakan pada Senin (29/7) pagi tadi. Kegiatan diikuti oleh seluruh guru, pegawai dan siswa. Bertindak sebagai pembina upacara Kepala SMA Negeri 1 Seririt Ngurah Putu Wiswayana, S.Pd.,M.Pd.\r\n\r\nDalam sambutannya pihaknya menegaskan bahwa sekolah yang berkualitas menurut Kemendikbudristek setidaknya memiliki empat  memiliki 4 parameter yaitu (1) pembelajaran yang berpusat pada siswa, (2) guru yang terbiasa melakukan tindak reflektif, seorang pembelajar dan senang berkolaborasi, (3) iklim sekolah yang aman, inklusif, serta merayakan kebinekaan, dan (4) kepemimpinan yang melakukan perbaikan layanan secara berkelanjutan. \r\n\r\nLebih lanjut pihaknya menegaskan bahwa warga sekolah harus berpikir berbasis aset (asset based thinking) bukan berbasis masalah (deficit based thinking). Siswa harus berfokus pada kelebihan yang dimiliki sehingga tetap semangat menggali dan mengembangkan potensi untuk meraih cita-cita. \r\n\r\nDalam kegiatan upacara tadi juga diisi dengan pengumuman juara kelas dan juara lomba baik yang diselenggarakan di sekolah maupun yang diikuti di luar sekolah. Seperti diketahui, dalam beberapa hari terakhir  SMA Negeri 1 Seririt berhasil meraih juara dalam berbagai ajang lomba baik di tingkat kabupaten, provinsi, maupun nasional. (hms)",https://www.instagram.com/p/C-B_CcWTgMy/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,????? ????????? ???? ????? ??????? ???????? ?????????? ??????????? ??? ???????? ???????? ????,f2618279b12b36532b880e012e322bf9.jpg,2024-07-29
64,"Dalam rangka meningkatkan sradha bakti dan mengembangkan kreativitas seni, Tim  Kesenian Smanser kembali ngaturang ayah menampilkan tari dan tabuh. Kali ini kegiatan ngayah dilaksanakan pada acara Panyineban Piodalan Pura Agung Jagatnatha Buleleng pada hari Senin (29/7) kemarin.\r\n\r\nPada kesempatan ini Tim Kesenian Smanser menampilkan beberapa garapan seperti Tabuh Kreasi Ujan Mas, Rejang Sari, Tari Condong, dan Tari Rejang Taman Sari  yang dibawakan oleh siswa Smanser. \r\n\r\nKoordinator Tim I Putu Eka Julyana Putra, S.Sn didampingi Anak Agung Ngurah Anditya Putra, S.Pd mengatakan bahwa kegiatan ini terlaksana sebagai wujud semangat berkesenian dari anak-anak khususnya ekstrakurikuler Tari dan Tabuh. Kegiatan seperti ini juga sudah beberapa kali dilaksanakan dan terakhir dilaksanakan di Pura Segara Rupek “Kegiatan ini terlaksana karena semangat  anak-anak Smanser dalam berkesenian serta  didukung oleh lembaga” ungkapnya.\r\n\r\nSementara itu, Kepala SMA Negeri 1 Seririt Ngurah Putu Wiswayana,S.Pd.,M.Pd mengatakan bahwa pihaknya menyambut positif keinginan dari warga sekolah untuk ngaturang ayah dengan menampilkan seni keagamaan seperti tabuh dan tari. Hal ini sejalan dengan misi sekolah yang salah satunya fokus pada pengembangan berbagai kecerdasan seperti kecerdasan spiritual. Kegiatan seperti ini juga sejalan dengan tujuan pemerintah untuk mewujudkan Profil Pelajar Pancasila. (hms/mus)",https://www.instagram.com/p/C-B_L4xz5oX/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,??? ???????? ??????? ?????? ??????????? ???????? ???? ????? ??????????,25ede15bcd5a5bac5b5b266123af24a0.jpg,2024-07-31
65,"Dalam rangka menindaklanjuti surat edaran Dinas Kesehatan Provinsi Bali tentang Gerakan Aksi Bergizi Serentak Tahun 2024, Tim Gerakan Sekolah Sehat (GSS) SMA Negeri 1 Seririt melaksanakan sosialisasi tentang pentingnya pola hidup sehat. Acara sosialisasi melibatkan seluruh warga sekolah yang dipusatkan di lapangan sekolah pada Jumat (9/8) pagi kemarin. \r\n\r\nKetua Tim GSS SMA Negeri 1 Seririt Ni Wayan Muliantari, S.Pd menekankan bahwa pola hidup tidak sehat seperti kurangnya konsumsi air putih, makanan tidak bergizi dan kurangnya aktivitas fisik menjadi masalah yang serius di kalangan remaja. Untuk itu sangat penting meningkatkan kesadaran dan perilaku hidup sehat seluruh warga sekolah. Hal-hal yang bisa dilakukan seperti meningkatkan konsumsi air putih minimal 1 liter per hari selama jam sekolah, meningkatkan kebiasaan membawa bekal sehat, meningkatkan frekuensi aktivitas fisik, menciptakan lingkungan sekolah yang mendukung perilaku hidup sehat dan minum tablet penambah darah bagi siswa putri. \r\n\r\nHal yang sama juga ditekankan oleh Kadek Juni Artawan, S.Pd selaku guru mata pelajaran Biologi dan juga menjadi koordinator bidang sehat imunisasi dalam Tim GSS. Dirinya menekankan  gerakan hidup sehat juga harus didukung dengan sarana dan prasarana penunjang seperti ruang UKS. Dirinya bersama tim dan manajemen sekolah berinisiatif akan mengefektifkan kembali ruang UKS untuk mendukung gerakan hidup sehat. \r\n\r\nKepala SMA Negeri 1 Seririt  Ngurah Putu Wiswayana, S.Pd., M.Pd  menyambut baik rencana maupun usulan dari Tim GSS yang diharapkan dapat menjadi garda terdepan dalam memberikan contoh mengenai pola hidup sehat. Pihaknya pun mendukung usulan optimalisasi ruang UKS dengan segala kelengkapannya agar warga sekolah mendapatkan layanan ketika sakit dan bisa menjadi ruang pusat informasi kesehatan bagi warga sekolah. (hms/mus)",https://www.instagram.com/p/C-fac0YTS2H/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,??? ??? ??????? ?????????? ??????????? ?????????? ???? ????? ?????,6347ce15282831d1cb320eeb5de06322.jpg,2024-08-10
66,"Tim Gerak Jalan Dewasa Putra dan Putri SMA Negeri 1 Seririt dinobatkan sebagai Juara 1 dalam Lomba Gerak Jalan Indah Tingkat SMA/SMK  Se-Kecamatan Seririt pada Rabu (14/8) sore kemarin. Kegiatan yang mengambil start di Lapangan Umum Seririt ini diikuti oleh puluhan tim dan dilepas oleh Camat Seririt I Gusti Putu Ngurah Mastika, S.STP., MM.\r\n\r\nTim Gerak Jalan Dewasa Putra  Smanser dengan nomor dada A4 yang dipimpin oleh danton  Gede Widyananta Saputra berhasil menyisihkan  tim lain dengan perolehan skor 2698 sekaligus meraih Juara 1. Sementara itu, Tim Gerak Jalan Dewasa Putri dengan nomor dada B2 yang dipimpin oleh danton  Putu Wina Apriliani berhasil menyisihkan tim lain dengan perolehan skor 2745 sekaligus menjadi Juara 1.\r\n\r\nAtas raihan ini, tim pelatih yang dikoordinatori oleh Kadek Mas Roi, S.Pd mengaku bersyukur kedua tim baik Putra maupun Putri bisa masuk menjadi yang terbaik. “Kami bersyukur atas semangat tim dan dukungan dari sekolah anak-anak mampu memberikan yang terbaik. Mudah-mudahan bisa terus dipertahankan utamanya disiplin mereka” ungkapnya. \r\n\r\nSementara itu, Kepala SMA Negeri 1 Seririt Ngurah Putu Wiswayana, S.Pd., M.Pd didampingi oleh Waka Kesiswaan Ida Kade Surya Adnyana, S,Pd sangat mengapresiasi perjuangan tim, pembina dan official yang sehingga kedua tim mampu menjadi yang terbaik. “Raihan ini patut kita syukuri dan semoga bisa menginspirasi siswa lain mengenai pentingnya  semangat dan kekompakan dalam sebuah tim.(hms/mus)",https://www.instagram.com/p/C-sIM_BzxqR/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,??? ????? ????? ??????? ??????? ????? ????? ????? ????? ????? ??????? ???/??? ??-????????? ???????,380ce5d40695df1edc277cd221570c56.jpg,2024-08-15
67,"Menindaklanjuti surat edaran dari Dinas Kesehatan Provinsi Bali tentang Gerakan Aksi Bergizi Serentak tahun 2024, Tim Gerakan Sekolah Sehat (GSS) SMA Negeri 1 Seririt melaksanakan kegiatan Jumat Sehat yang diisi dengan  senam bersama, sarapan sehat, minum tablet tambah darah bagi remaja putri dan edukasi kesehatan yang diberikan oleh narasumber dari Puskesmas Seririt I pada Jumat (16/8) pagi tadi. \r\n\r\nKegiatan dimulai pukul 07.00 Wita setelah seluruh warga sekolah melaksanakan tri sandya dan transcedental meditation (TM) di lapangan. Kegiatan senam secara rutin diisi dengan materi senam Nangun Sat Kerthi Loka Bali. Kali ini, diisi juga dengan senam jantung sehat yang dibawakan oleh I Gusti Bagus Ketut Sidi Karya dari Yayasan Jantung Sehat Indonesia yang juga alumni Smanser angkatan 86. Setelah senam, kegiatan pun dilanjutkan dengan sarapan sehat dan minum tablet tambah darah bagi remaja putri secara bersamaan.\r\n\r\nKegiatan terakhir yaitu edukasi kesehatan remaja yang disi oleh narasumber dari Puskesmas Seririt I I Gusti Ayu Agung Desya Paramita Adiartha, S.KM selaku petugas promosi kesehatan. Dalam paparan materinya disampaikan bahwa masa remaja merupakan masa perubahan sehingga mengalami lonjakan pertumbuhan yang memerlukan gizi yang besar. \r\n\r\nBanyak faktor yang menyebabkan masalah gizi seperti kebiasaan makan yang buruk, pemahaman gizi yang keliru, kesukaan yang berlebihan terhadap makanan tertentu, promosi  yang berlebihan melalui media massa, dan masuknya produk-produk makanan baru.  Untuk membuat gizi seimbang harus mengutamakan 4 pilar gizi seimbang yaitu mengonsumsi makanan yang beraneka ragam, menerapkan pola hidup bersih dan sehat, menjaga berat badan ideal, dan membiasakan aktif berolahraga. (hms/mus)",https://www.instagram.com/p/C-zKOd-TLCf/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,??? ??? ??????? ?????????? ??????? ???? ???????,5016f32f1035111e2dc00117e84d9834.jpg,2024-08-16
68,"Dalam rangka memperingati HUT Kemerdekaan RI ke-79 tahun 2024 SMA Negeri 1 Seririt ikut berpartisipasi dalam berbagai kegiatan yang diselenggarakan di tingkat kecamatan maupun kabupaten.\r\n\r\nPartisipasi di tingkat kabupaten yaitu dengan mengikuti lomba gerak jalan 45 KM Putra yang dilaksanakan pada Sabtu (10/8) lalu. Lomba yang mengambil start di Celukan Bawang ini diikuti oleh puluhan peserta dari SMA/SMK dan masyarakat umum. \r\n\r\nSelain di tingkat kabupaten, Smanser juga berpartisipasi dalam lomba gerak jalan Indah tingkat SMA/SMK se-Kecataman Seririt yang dilaksanakan pada Rabu (14/8) lalu. Tim gerak jalan SMA Negeri 1 Seririt berhasil meraih Juara 1 (putra) dan juara 1 (putri). \r\n\r\nPada puncak peringatan  Sabtu (17/8) tadi seluruh guru, pegawai, dan siswa mengikuti upacara bendera bertempat di Lapangan Umum Seririt. Bertindak sebagai inspektur upacara Camat Seririt I Gusti Putu Ngurah Mastika, S.STP.,MM yang dihadiri oleh para Muspika dan undangan lainnya. Siswa Smanser juga ikut dalam regu Paskibraka dan aubade. \r\n\r\nPada kesempatan ini juga dilakukan penyerahan piala kejuaraan selama peringatan HUT Kemerdekaan RI ke-79 di Kecamatan Seririt. (hms/mus)",https://www.instagram.com/p/C-zKd6Pzqvz/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,??????????? ?????????? ??? ??????????? ?? ??-?? ????? ????,57f81464eeade0a9e1af4db585504b7c.jpg,2024-10-17
69,"Sebanyak 45 siswa mengikuti Asesmen Nasional Berbasis Komputer (ANBK) Tahun 2024. Kegiatan yang diikuti oleh siswa kelas XI ini berlangsung di Lab Komputer A pada pukul 07.30 WITA. Kegiatan berlangsung selama dua hari yaitu tanggal 19 & 20 Agustus dan dalam pelaksanaannya didampingi oleh pengawas silang, proktor, dan teknisi. \r\n\r\nKegiatan ANBK pada hari pertama, siswa mengikuti asesmen literasi dan survei karakter. Sedangkan pada hari kedua, siswa mengikuti asesmen lnumerasi dan survei lingkungan belajar. Sebelumnya, siswa juga sudah mengikuti simulasi dan mendapatkan arahan sebelum pelaksanaan pada pada hari ini. Hasil ANBK akan tertuang dalam Rapor Pendidikan yang diharapkan sebagai pemetaan dalam meningkatkan mutu pendidikan. (hms)",https://www.instagram.com/p/C-5B_oKz36R/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,??????? ???????? ???????? ???????? (????) ??? ?????? ? ??????? ????? ????,8424b7f63410041a5ca9cc03dedbee99.jpg,2024-08-20
70,"Dalam rangka mengembangkan kreativitas seni, Tim Karawitan Jagrasanthi SMA Negeri 1 Seririt ikut berpartisipasi dalam memeriahkan kegiatan Apresiasi Kesenian Seririt Raya (AKSARA) 2024 yang digelar di Lapangan Umum Seririt pada Rabu (21/8) kemarin.\r\n\r\nKoordinator tim I Putu Eka Julyana Putra, S.Sn., dan Anak Agung Ngurah Anditya Putra, S.Pd  mengatakan dalam kesempatan kali ini pihaknya menampilkan Tari Selat Segara dan Sandya Gita. Tim membawakan penampilan dengan apik sehingga mampu menghibur penonton. \r\n\r\nDirinya menegaskan bahwa selama ini anak-anak Smanser sangat bersemangat dalam berkreativitas seni. Dengan modal semangat dan dukungan dari lembaga pihaknya pun selalu berusaha menampilkan yang terbaik dalam setiap kesempatan tampil. \r\n\r\nKepala SMA Negeri 1 Seririt Ngurah Putu Wiswayana, S,Pd.,M.Pd selaku penanggung jawab mengatakan bahwa sekolah pada prinsipnya berusaha memfasilitasi minat dan bakat anak-anak yang selama ini dilakukan dalam bentuk ekstrakurikuler. Hal ini juga sesuai dengan misi sekolah yang salah satunya adalah mengembangkan dan melestarikan budaya lokal khususnya seni tabuh dan tari Bali. “Kami sangat mengapresiasi tim karawitan Smanser yang sudah bisa tampil membawa nama sekolah. Harapan kami semoga anak-anak bisa terus berkreativitas dalam bidang seni” ungkapnya.(hms/mus)",https://www.instagram.com/p/C--bN0dz5B_/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,??? ????????? ??????????? ??????? ??????? ????????? ???????? ?????? ????,0eac2fbba4746cfdb2e652e51949e350.jpg,2024-08-22
71,"Sebanyak empat siswa  SMA Negeri 1 Seririt diundang untuk mengisi acara “Gita Sastra La-Baronk” pada Jumat (23/8) sore kemarin. Keempat siswa tersebut yakni  Desak Putu Ayu Dina Candradewi, Ni Nyoman Radin Listuhayu Tejamaya, Made Mahesa Arya Joe Moreno, dan I Made Dwi Suadnyana. Keempat siswa ditemani oleh pembina Ni Wayan Budiari, S.Pd. \r\n\r\nKegiatan yang berlangsung selama satu jam tersebut didampingi oleh pengasuh Putu  Satria Kusuma dan Made Edy Arudi, S.Pd., M.Pd. Acara diisi dengan perbincangan  terkait pencapaian anak dalam dalam bidang sastra kemudian diberikan koreksi atau masukan oleh pengasuh acara. \r\n\r\nSelain diskusi sastra, siswa juga berkesempatan menampilkan  pembacaan puisi, baik karya sendiri maupun karya orang lain. Misalnya, Dwi Suadnyana membacakan puisi hasil karyanya yang berjudul Rumah. Selain Dwi,  Desak dan Radin juga tampil membaca puisi. Selaku pendamping, Ni Wayan Budiari, S.Pd berharap melalui kegiatan ini  anak-anak semakin termotivasi untuk menekuni dunia sastra. \r\n\r\nSeperti diketahui, siswa SMA Negeri 1 Seririt sering menjuarai beberapa perlombaan dalam bidang baca puisi. Terakhir, Made Mahesa Arya Joe Moreno berhasil meraih Juara I dalam lomba seni pertunjukan baca puisi se-Bali yang dilaksanakan di Singaraja. (hms/mus)",https://www.instagram.com/p/C_Ew6ChT8bv/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"?????? ?? ????? ???? ?????? ??-??????, ????? ??? ????????? ?????? ??????? ????????? ?? ???????",a35f1bc56db65b8a9c055138d6f0b6a9.jpg,2024-08-24
72,"Sebanyak delapan siswa SMA Negeri 1 Seririt yang tergabung Duta Internasional Culture 2024 ikut melaksanakan kunjungan dari Dinas Pariwisata kabupaten Buleleng dalam  rangka melaksanakan program kerja untuk pengembangan pariwisata dan pembangunan ke Jawa Timur (Pasuruan dan Banyuwangi) pada tanggal 19 s.d 21 Agustus 2024. \r\n\r\nAdapun kedepalan siswa tersebut yakni I Made Mahesa Arya Joe Moreno, Ni Luh dewi Asrining, Zurais Muhammad, I Gusti Ayu Anggi Yunita, Putu Candra Adi Pratiwi, Ni Komang Ananda Laksmi Devi, Gusti Ayu Devi Pravita Sari, dan Anniku Morena. Selain siswa, juga ikut dalam kunjungan pembina ekstra modern dance SMAN 1 Seririt Cris Satrya Pratama, S.E yang selama ini membina. \r\n\r\nDi Pasuruan mereka diundang di beberapa acara seperti di Kantor Walikota terkait pariwisata dan pembangunan daerah, kemudian di salah satu klenteng terkait kebudayaan Tionghoa yang mempengaruhi pariwisata. Ada juga undangan perusahaan Ayumie dalam kaitannya dengan strategi pemasaran produk. Selain di Pasuruan, para delegasi juga memenuhi undangan di Kota Banyuwangi. \r\n\r\nDikonfirmasi selesai kegiatan I Made Mahesa Arya Joe moreno mengatakan kegiatan ini sangat bermanfaat baginya dalam mengenal potensi pariwisata di setiap daerah. “Saya dan teman-teman merasa senang dapat mengenal budaya dan potensi pariwisata khususnya di Kota Pasuruan dan Banyuwangi” ungkap Moreno. (hms/mus)",https://www.facebook.com/share/p/15eu1oWiMY/,???? ????????????? ??????? ???? ????? ????????? ????? ?? ???? ?????,b64844e68401ce03167c017a9c35e781.jpg,2024-08-24
